agent,turn,us,regroup,tiles,melded,meld_attempts,extend_calls,failed_applies,had_option
AI_0_0,71,330,1,0,1,12,1,0,0
AI_baseline0_1,72,272,1,0,1,12,1,0,0
AI_0_0,73,337,1,0,1,12,1,0,0
AI_baseline0_1,74,363,1,1,1,12,1,0,1
AI_0_0,75,344,1,0,1,12,1,0,0
AI_baseline0_1,76,281,1,0,1,12,1,0,0
AI_0_0,77,353,1,0,1,12,1,0,0
AI_baseline0_1,78,390,1,0,1,12,1,0,0
AI_0_0,79,377,1,0,1,12,1,0,0
AI_baseline0_1,80,291,1,0,1,12,1,0,0
AI_0_0,81,363,1,0,1,12,1,0,0
AI_baseline0_1,82,299,1,0,1,12,1,0,0
AI_0_0,83,459,1,1,1,12,1,0,1
AI_baseline0_1,84,491,1,2,1,12,1,0,1
AI_0_0,85,832,1,5,1,12,1,0,1
AI_baseline0_1,86,329,1,0,1,12,1,0,0
AI_0_0,87,398,1,0,1,12,1,0,0
AI_baseline0_1,88,379,1,0,1,12,1,0,0
AI_0_0,89,386,1,0,1,12,1,0,0
AI_baseline0_1,90,431,1,1,1,12,1,0,1
AI_0_0,91,392,1,0,1,12,1,0,0
AI_baseline0_1,92,342,1,0,1,12,1,0,0
AI_0_0,93,571,1,2,1,12,1,0,1
AI_baseline0_1,94,658,1,3,1,12,1,0,1
AI_0_0,95,408,1,0,1,12,1,0,0
AI_baseline0_1,96,349,1,0,1,12,1,0,0
AI_0_0,97,1236,1,8,1,12,1,0,1
AI_baseline0_1,98,408,1,0,1,12,1,0,0
AI_0_0,99,391,1,0,1,12,1,0,0
AI_baseline0_1,100,439,1,0,1,12,1,0,0
AI_0_0,101,390,1,0,1,12,1,0,0
AI_baseline0_1,102,419,1,0,1,12,1,0,0
AI_0_0,103,404,1,0,1,12,1,0,0
AI_baseline0_1,104,419,1,0,1,12,1,0,0
AI_0_0,1,94,0,0,1,1,0,0,0
AI_baseline0_1,2,119,0,0,1,2,0,0,0
AI_0_0,3,92,1,6,1,2,1,0,1
AI_baseline0_1,4,141,0,0,1,3,0,0,0
AI_0_0,5,97,1,0,1,3,1,0,0
AI_baseline0_1,6,125,0,0,1,4,0,0,0
AI_0_0,7,122,1,0,1,4,1,0,0
AI_baseline0_1,8,6,0,0,1,4,0,0,0
AI_0_0,9,7,0,0,1,4,0,0,0
AI_baseline0_1,10,6,0,0,1,4,0,0,0
AI_0_0,11,7,0,0,1,4,0,0,0
AI_baseline0_1,12,6,0,0,1,4,0,0,0
AI_0_0,13,117,1,0,1,4,1,0,0
AI_baseline0_1,14,210,1,2,1,4,1,0,1
AI_0_0,15,128,1,0,1,4,1,0,0
AI_baseline0_1,16,131,1,0,1,4,1,0,0
AI_0_0,17,137,1,0,1,4,1,0,0
AI_baseline0_1,18,150,1,0,1,4,1,0,0
AI_0_0,19,139,1,0,1,4,1,0,0
AI_baseline0_1,20,148,1,0,1,4,1,0,0
AI_0_0,21,185,1,1,1,4,1,0,1
AI_baseline0_1,22,158,1,0,1,4,1,0,0
AI_0_0,23,143,1,0,1,4,1,0,0
AI_baseline0_1,24,160,1,0,1,4,1,0,0
AI_0_0,25,194,1,1,1,4,1,0,1
AI_baseline0_1,26,172,1,0,1,4,1,0,0
AI_0_0,27,150,1,0,1,4,1,0,0
AI_baseline0_1,28,176,1,0,1,4,1,0,0
AI_0_0,29,154,1,0,1,4,1,0,0
AI_baseline0_1,30,180,1,0,1,4,1,0,0
AI_0_0,31,157,1,0,1,4,1,0,0
AI_baseline0_1,32,182,1,0,1,4,1,0,0
AI_0_0,33,160,1,0,1,4,1,0,0
AI_baseline0_1,34,186,1,0,1,4,1,0,0
AI_0_0,35,207,1,1,1,4,1,0,1
AI_baseline0_1,36,201,1,0,1,4,1,0,0
AI_0_0,37,169,1,0,1,4,1,0,0
AI_baseline0_1,38,250,1,1,1,4,1,0,1
AI_0_0,39,178,1,0,1,4,1,0,0
AI_baseline0_1,40,203,1,0,1,4,1,0,0
AI_0_0,41,191,1,0,1,4,1,0,0
AI_baseline0_1,42,207,1,0,1,4,1,0,0
AI_0_0,43,194,1,0,1,4,1,0,0
AI_baseline0_1,44,213,1,0,1,4,1,0,0
AI_0_0,45,198,1,0,1,4,1,0,0
AI_baseline0_1,46,207,1,0,1,4,1,0,0
AI_0_0,47,303,1,2,1,4,1,0,1
AI_baseline0_1,48,387,1,3,1,4,1,0,1
AI_0_0,49,366,1,3,1,4,1,0,1
AI_baseline0_1,50,234,1,0,1,4,1,0,0
AI_0_0,51,203,1,0,1,4,1,0,0
AI_baseline0_1,52,235,1,0,1,4,1,0,0
AI_0_0,53,207,1,0,1,4,1,0,0
AI_baseline0_1,54,238,1,0,1,4,1,0,0
AI_0_0,55,209,1,0,1,4,1,0,0
AI_baseline0_1,56,436,1,3,1,4,1,0,1
AI_0_0,57,228,1,0,1,4,1,0,0
AI_baseline0_1,58,242,1,0,1,4,1,0,0
AI_0_0,59,230,1,0,1,4,1,0,0
AI_baseline0_1,60,244,1,0,1,4,1,0,0
AI_0_0,61,231,1,0,1,4,1,0,0
AI_baseline0_1,62,247,1,0,1,4,1,0,0
AI_0_0,63,243,1,0,1,4,1,0,0
AI_baseline0_1,64,252,1,0,1,4,1,0,0
AI_0_0,65,426,1,3,1,4,1,0,1
AI_baseline0_1,66,272,1,0,1,4,1,0,0
AI_0_0,67,236,1,0,1,4,1,0,0
AI_baseline0_1,68,299,1,0,1,4,1,0,0
AI_0_0,69,240,1,0,1,4,1,0,0
AI_baseline0_1,70,277,1,0,1,4,1,0,0
AI_0_0,71,377,1,2,1,4,1,0,1
AI_baseline0_1,72,298,1,0,1,4,1,0,0
AI_0_0,73,234,1,0,1,4,1,0,0
AI_baseline0_1,74,300,1,0,1,4,1,0,0
AI_0_0,75,381,1,2,1,4,1,0,1
AI_baseline0_1,76,318,1,0,1,4,1,0,0
AI_0_0,77,250,1,0,1,4,1,0,0
AI_baseline0_1,78,327,1,0,1,4,1,0,0
AI_0_0,79,242,1,0,1,4,1,0,0
AI_baseline0_1,80,328,1,0,1,4,1,0,0
AI_0_0,81,261,1,0,1,4,1,0,0
AI_baseline0_1,82,351,1,0,1,4,1,0,0
AI_0_0,83,261,1,0,1,4,1,0,0
AI_baseline0_1,84,357,1,0,1,4,1,0,0
AI_0_0,85,268,1,0,1,4,1,0,0
AI_baseline0_1,86,379,1,0,1,4,1,0,0
AI_0_0,87,276,1,0,1,4,1,0,0
AI_baseline0_1,88,350,1,0,1,4,1,0,0
AI_0_0,89,299,1,0,1,4,1,0,0
AI_baseline0_1,90,382,1,0,1,4,1,0,0
AI_0_0,91,304,1,0,1,4,1,0,0
AI_baseline0_1,92,386,1,0,1,4,1,0,0
AI_0_0,93,384,1,1,1,4,1,0,1
AI_baseline0_1,94,377,1,0,1,4,1,0,0
AI_0_0,95,299,1,0,1,4,1,0,0
AI_0_0,1,116,0,0,0,1,0,0,0
AI_baseline0_1,2,134,0,0,0,2,0,0,0
AI_0_0,3,114,0,0,0,3,0,0,0
AI_baseline0_1,4,137,0,0,0,4,0,0,0
AI_0_0,5,96,0,0,1,5,0,0,0
AI_baseline0_1,6,138,0,0,1,6,0,0,0
AI_0_0,7,93,1,3,1,6,1,0,1
AI_baseline0_1,8,118,0,0,1,7,0,0,0
AI_0_0,9,107,1,0,1,7,1,0,0
AI_baseline0_1,10,121,0,0,1,8,0,0,0
AI_0_0,11,97,1,0,1,8,1,0,0
AI_baseline0_1,12,120,0,0,1,9,0,0,0
AI_0_0,13,6,0,0,1,9,0,0,0
AI_baseline0_1,14,6,0,0,1,9,0,0,0
AI_0_0,15,6,0,0,1,9,0,0,0
AI_baseline0_1,16,7,0,0,1,9,0,0,0
AI_0_0,17,6,0,0,1,9,0,0,0
AI_baseline0_1,18,250,1,7,1,9,1,0,1
AI_0_0,19,241,1,2,1,9,1,0,1
AI_baseline0_1,20,193,1,1,1,9,1,0,1
AI_0_0,21,157,1,0,1,9,1,0,0
AI_baseline0_1,22,143,1,0,1,9,1,0,0
AI_0_0,23,158,1,0,1,9,1,0,0
AI_baseline0_1,24,146,1,0,1,9,1,0,0
AI_0_0,25,201,1,1,1,9,1,0,1
AI_baseline0_1,26,151,1,0,1,9,1,0,0
AI_0_0,27,158,1,0,1,9,1,0,0
AI_baseline0_1,28,155,1,0,1,9,1,0,0
AI_0_0,29,164,1,0,1,9,1,0,0
AI_baseline0_1,30,157,1,0,1,9,1,0,0
AI_0_0,31,210,1,1,1,9,1,0,1
AI_baseline0_1,32,157,1,0,1,9,1,0,0
AI_0_0,33,164,1,0,1,9,1,0,0
AI_baseline0_1,34,160,1,0,1,9,1,0,0
AI_0_0,35,166,1,0,1,9,1,0,0
AI_baseline0_1,36,163,1,0,1,9,1,0,0
AI_0_0,37,171,1,0,1,9,1,0,0
AI_baseline0_1,38,166,1,0,1,9,1,0,0
AI_0_0,39,188,1,3,1,9,1,0,1
AI_baseline0_1,40,243,1,1,1,9,1,0,1
AI_0_0,41,188,1,0,1,9,1,0,0
AI_baseline0_1,42,189,1,0,1,9,1,0,0
AI_0_0,43,192,1,0,1,9,1,0,0
AI_baseline0_1,44,194,1,0,1,9,1,0,0
AI_0_0,45,194,1,0,1,9,1,0,0
AI_baseline0_1,46,207,1,0,1,9,1,0,0
AI_0_0,47,208,1,2,1,9,1,0,1
AI_baseline0_1,48,307,1,8,1,9,1,0,1
AI_0_0,49,437,1,5,1,9,1,0,1
AI_baseline0_1,50,267,1,0,1,9,1,0,0
AI_0_0,51,320,1,1,1,9,1,0,1
AI_baseline0_1,52,251,1,0,1,9,1,0,0
AI_0_0,53,245,1,0,1,9,1,0,0
AI_baseline0_1,54,293,1,0,1,9,1,0,0
AI_0_0,55,254,1,0,1,9,1,0,0
AI_baseline0_1,56,412,1,4,1,9,1,0,1
AI_0_0,57,412,1,5,1,9,1,0,1
AI_baseline0_1,58,336,1,0,1,9,1,0,0
AI_0_0,59,309,1,0,1,9,1,0,0
AI_baseline0_1,60,444,1,1,1,9,1,0,1
AI_0_0,61,414,1,1,1,9,1,0,1
AI_baseline0_1,62,556,1,2,1,9,1,0,1
AI_0_0,63,329,1,0,1,9,1,0,0
AI_baseline0_1,64,353,1,0,1,9,1,0,0
AI_0_0,65,348,1,0,1,9,1,0,0
AI_baseline0_1,66,356,1,0,1,9,1,0,0
AI_0_0,67,454,1,1,1,9,1,0,1
AI_baseline0_1,68,472,1,1,1,9,1,0,1
AI_0_0,69,349,1,0,1,9,1,0,0
AI_baseline0_1,70,366,1,0,1,9,1,0,0
AI_0_0,71,466,1,1,1,9,1,0,1
AI_baseline0_1,72,586,1,2,1,9,1,0,1
AI_0_0,73,477,1,1,1,9,1,0,1
AI_baseline0_1,74,375,1,0,1,9,1,0,0
AI_0_0,75,375,1,0,1,9,1,0,0
AI_baseline0_1,76,386,1,1,1,9,1,0,1
AI_0_0,77,387,1,0,1,9,1,0,0
AI_baseline0_1,78,662,1,3,1,9,1,0,1
AI_0_0,79,361,1,0,1,9,1,0,0
AI_baseline0_1,80,330,1,0,1,9,1,0,0
AI_0_0,81,369,1,0,1,9,1,0,0
AI_baseline0_1,82,451,1,1,1,9,1,0,1
AI_0_0,83,382,1,0,1,9,1,0,0
AI_baseline0_1,84,340,1,0,1,9,1,0,0
AI_0_0,85,388,1,0,1,9,1,0,0
AI_baseline0_1,86,345,1,0,1,9,1,0,0
AI_0_0,87,394,1,0,1,9,1,0,0
AI_baseline0_1,88,358,1,0,1,9,1,0,0
AI_0_0,89,399,1,0,1,9,1,0,0
AI_baseline0_1,90,365,1,0,1,9,1,0,0
AI_0_0,91,410,1,0,1,9,1,0,0
AI_baseline0_1,92,490,1,1,1,9,1,0,1
AI_0_0,93,433,1,0,1,9,1,0,0
AI_baseline0_1,94,377,1,0,1,9,1,0,0
AI_0_0,95,433,1,0,1,9,1,0,0
AI_baseline0_1,96,385,1,0,1,9,1,0,0
AI_0_0,97,552,1,1,1,9,1,0,1
AI_baseline0_1,98,644,1,2,1,9,1,0,1
AI_0_0,99,443,1,0,1,9,1,0,0
AI_baseline0_1,100,390,1,0,1,9,1,0,0
AI_0_0,101,450,1,0,1,9,1,0,0
AI_baseline0_1,102,512,1,1,1,9,1,0,1
AI_0_0,103,586,1,1,1,9,1,0,1
AI_baseline0_1,104,510,1,1,1,9,1,0,1
AI_0_0,105,462,1,0,1,9,1,0,0
AI_baseline0_1,106,384,1,0,1,9,1,0,0
AI_0_0,107,465,1,0,1,9,1,0,0
AI_baseline0_1,108,387,1,0,1,9,1,0,0
AI_0_0,109,472,1,0,1,9,1,0,0
AI_baseline0_1,110,523,1,1,1,9,1,0,1
AI_0_0,111,627,1,1,1,9,1,0,1
AI_baseline0_1,112,414,1,0,1,9,1,0,0
AI_0_0,113,481,1,0,1,9,1,0,0
AI_baseline0_1,114,406,1,0,1,9,1,0,0
AI_0_0,1,138,0,0,0,1,0,0,0
AI_baseline0_1,2,105,0,0,0,2,0,0,0
AI_0_0,3,163,0,0,1,3,0,0,0
AI_baseline0_1,4,106,0,0,1,4,0,0,0
AI_0_0,5,92,1,0,1,4,1,0,0
AI_baseline0_1,6,110,0,0,1,5,0,0,0
AI_0_0,7,88,1,0,1,5,1,0,0
AI_baseline0_1,8,154,0,0,1,6,0,0,0
AI_0_0,9,96,1,0,1,6,1,0,0
AI_baseline0_1,10,139,0,0,1,7,0,0,0
AI_0_0,11,6,0,0,1,7,0,0,0
AI_baseline0_1,12,138,0,0,1,8,0,0,0
AI_0_0,13,6,0,0,1,8,0,0,0
AI_baseline0_1,14,7,0,0,1,8,0,0,0
AI_0_0,15,6,0,0,1,8,0,0,0
AI_baseline0_1,16,7,0,0,1,8,0,0,0
AI_0_0,17,351,1,8,1,8,1,0,1
AI_baseline0_1,18,319,1,3,1,8,1,0,1
AI_0_0,19,202,1,1,1,8,1,0,1
AI_baseline0_1,20,175,1,0,1,8,1,0,0
AI_0_0,21,150,1,0,1,8,1,0,0
AI_baseline0_1,22,179,1,0,1,8,1,0,0
AI_0_0,23,154,1,0,1,8,1,0,0
AI_baseline0_1,24,183,1,0,1,8,1,0,0
AI_0_0,25,159,1,0,1,8,1,0,0
AI_baseline0_1,26,185,1,0,1,8,1,0,0
AI_0_0,27,161,1,0,1,8,1,0,0
AI_baseline0_1,28,184,1,0,1,8,1,0,0
AI_0_0,29,176,1,3,1,8,1,0,1
AI_baseline0_1,30,271,1,1,1,8,1,0,1
AI_0_0,31,213,1,0,1,8,1,0,0
AI_baseline0_1,32,219,1,0,1,8,1,0,0
AI_0_0,33,187,1,0,1,8,1,0,0
AI_baseline0_1,34,216,1,0,1,8,1,0,0
AI_0_0,35,190,1,0,1,8,1,0,0
AI_baseline0_1,36,221,1,0,1,8,1,0,0
AI_0_0,37,193,1,0,1,8,1,0,0
AI_baseline0_1,38,225,1,0,1,8,1,0,0
AI_0_0,39,194,1,3,1,8,1,0,1
AI_baseline0_1,40,309,1,1,1,8,1,0,1
AI_0_0,41,204,1,0,1,8,1,0,0
AI_baseline0_1,42,240,1,0,1,8,1,0,0
AI_0_0,43,207,1,0,1,8,1,0,0
AI_baseline0_1,44,317,1,1,1,8,1,0,1
AI_0_0,45,291,1,1,1,8,1,0,1
AI_baseline0_1,46,253,1,0,1,8,1,0,0
AI_0_0,47,223,1,0,1,8,1,0,0
AI_baseline0_1,48,487,1,3,1,8,1,0,1
AI_0_0,49,239,1,0,1,8,1,0,0
AI_baseline0_1,50,256,1,0,1,8,1,0,0
AI_0_0,51,250,1,3,1,8,1,0,1
AI_baseline0_1,52,293,1,0,1,8,1,0,0
AI_0_0,53,270,1,0,1,8,1,0,0
AI_baseline0_1,54,294,1,0,1,8,1,0,0
AI_0_0,55,266,1,0,1,8,1,0,0
AI_baseline0_1,56,296,1,0,1,8,1,0,0
AI_0_0,57,270,1,0,1,8,1,0,0
AI_baseline0_1,58,390,1,1,1,8,1,0,1
AI_0_0,59,278,1,0,1,8,1,0,0
AI_baseline0_1,60,299,1,0,1,8,1,0,0
AI_0_0,61,281,1,0,1,8,1,0,0
AI_baseline0_1,62,302,1,0,1,8,1,0,0
AI_0_0,63,294,1,3,1,8,1,0,1
AI_baseline0_1,64,349,1,0,1,8,1,0,0
AI_0_0,65,299,1,0,1,8,1,0,0
AI_baseline0_1,66,331,1,0,1,8,1,0,0
AI_0_0,67,309,1,3,1,8,1,0,1
AI_baseline0_1,68,572,1,2,1,8,1,0,1
AI_0_0,69,490,1,2,1,8,1,0,1
AI_baseline0_1,70,470,1,1,1,8,1,0,1
AI_0_0,71,297,1,0,1,8,1,0,0
AI_baseline0_1,72,363,1,0,1,8,1,0,0
AI_0_0,73,502,1,2,1,8,1,0,1
AI_baseline0_1,74,648,1,2,1,8,1,0,1
AI_0_0,75,309,1,0,1,8,1,0,0
AI_baseline0_1,76,417,1,0,1,8,1,0,0
AI_0_0,77,318,1,0,1,8,1,0,0
AI_baseline0_1,78,421,1,0,1,8,1,0,0
AI_0_0,79,327,1,0,1,8,1,0,0
AI_baseline0_1,80,473,1,14,1,8,1,0,1
AI_0_0,81,886,1,3,1,8,1,0,1
AI_baseline0_1,82,882,1,3,1,8,1,0,1
AI_0_0,83,423,1,0,1,8,1,0,0
AI_baseline0_1,84,452,1,0,1,8,1,0,0
AI_0_0,85,568,1,1,1,8,1,0,1
AI_baseline0_1,86,449,1,0,1,8,1,0,0
AI_0_0,87,422,1,0,1,8,1,0,0
AI_baseline0_1,88,594,1,1,1,8,1,0,1
AI_0_0,89,575,1,1,1,8,1,0,1
AI_baseline0_1,90,452,1,0,1,8,1,0,0
AI_0_0,91,439,1,0,1,8,1,0,0
AI_baseline0_1,92,458,1,0,1,8,1,0,0
AI_0_0,93,435,1,0,1,8,1,0,0
AI_baseline0_1,94,492,1,0,1,8,1,0,0
AI_0_0,95,582,1,1,1,8,1,0,1
AI_baseline0_1,96,634,1,1,1,8,1,0,1
AI_0_0,97,442,1,0,1,8,1,0,0
AI_baseline0_1,98,474,1,0,1,8,1,0,0
AI_0_0,99,447,1,0,1,8,1,0,0
AI_baseline0_1,100,479,1,0,1,8,1,0,0
AI_0_0,101,453,1,0,1,8,1,0,0
AI_baseline0_1,102,643,1,1,1,8,1,0,1
AI_0_0,103,627,1,1,1,8,1,0,1
AI_baseline0_1,104,479,1,0,1,8,1,0,0
AI_0_0,105,464,1,0,1,8,1,0,0
AI_baseline0_1,106,481,1,0,1,8,1,0,0
AI_0_0,107,628,1,1,1,8,1,0,1
AI_baseline0_1,108,828,1,2,1,8,1,0,1
AI_0_0,109,632,1,1,1,8,1,0,1
AI_baseline0_1,110,670,1,1,1,8,1,0,1
AI_0_0,111,473,1,0,1,8,1,0,0
AI_baseline0_1,112,506,1,0,1,8,1,0,0
AI_0_0,113,485,1,0,1,8,1,0,0
AI_baseline0_1,114,1190,1,1,1,8,2,0,1
AI_0_0,115,1170,1,1,1,8,2,0,1
AI_baseline0_1,116,524,1,0,1,8,1,0,0
AI_0_0,117,509,1,0,1,8,1,0,0
AI_0_0,1,93,0,0,1,1,0,0,0
AI_baseline0_1,2,107,0,0,1,2,0,0,0
AI_0_0,3,8,0,0,1,2,0,0,0
AI_baseline0_1,4,7,0,0,1,2,0,0,0
AI_0_0,5,7,0,0,1,2,0,0,0
AI_baseline0_1,6,7,0,0,1,2,0,0,0
AI_0_0,7,6,0,0,1,2,0,0,0
AI_baseline0_1,8,117,1,3,1,2,1,0,1
AI_0_0,9,123,1,0,1,2,1,0,0
AI_baseline0_1,10,112,1,0,1,2,1,0,0
AI_0_0,11,122,1,0,1,2,1,0,0
AI_baseline0_1,12,117,1,0,1,2,1,0,0
AI_0_0,13,198,1,2,1,2,1,0,1
AI_baseline0_1,14,121,1,0,1,2,1,0,0
AI_0_0,15,125,1,0,1,2,1,0,0
AI_baseline0_1,16,129,1,3,1,2,1,0,1
AI_0_0,17,147,1,0,1,2,1,0,0
AI_baseline0_1,18,133,1,0,1,2,1,0,0
AI_0_0,19,149,1,0,1,2,1,0,0
AI_baseline0_1,20,179,1,1,1,2,1,0,1
AI_0_0,21,198,1,1,1,2,1,0,1
AI_baseline0_1,22,141,1,0,1,2,1,0,0
AI_0_0,23,156,1,0,1,2,1,0,0
AI_baseline0_1,24,154,1,0,1,2,1,0,0
AI_0_0,25,158,1,0,1,2,1,0,0
AI_baseline0_1,26,157,1,0,1,2,1,0,0
AI_0_0,27,168,1,3,1,2,1,0,1
AI_baseline0_1,28,171,1,0,1,2,1,0,0
AI_0_0,29,174,1,0,1,2,1,0,0
AI_baseline0_1,30,173,1,0,1,2,1,0,0
AI_0_0,31,175,1,0,1,2,1,0,0
AI_baseline0_1,32,186,1,5,1,2,1,0,1
AI_0_0,33,316,1,2,1,2,1,0,1
AI_baseline0_1,34,240,1,1,1,2,1,0,1
AI_0_0,35,197,1,0,1,2,1,0,0
AI_baseline0_1,36,181,1,0,1,2,1,0,0
AI_0_0,37,201,1,0,1,2,1,0,0
AI_baseline0_1,38,245,1,1,1,2,1,0,1
AI_0_0,39,217,1,0,1,2,1,0,0
AI_baseline0_1,40,183,1,0,1,2,1,0,0
AI_0_0,41,221,1,0,1,2,1,0,0
AI_baseline0_1,42,190,1,0,1,2,1,0,0
AI_0_0,43,285,1,1,1,2,1,0,1
AI_baseline0_1,44,261,1,1,1,2,1,0,1
AI_0_0,45,227,1,0,1,2,1,0,0
AI_baseline0_1,46,198,1,0,1,2,1,0,0
AI_0_0,47,240,1,0,1,2,1,0,0
AI_baseline0_1,48,265,1,1,1,2,1,0,1
AI_0_0,49,249,1,0,1,2,1,0,0
AI_baseline0_1,50,201,1,0,1,2,1,0,0
AI_0_0,51,407,1,2,1,2,1,0,1
AI_baseline0_1,52,298,1,1,1,2,1,0,1
AI_0_0,53,421,1,2,1,2,1,0,1
AI_baseline0_1,54,230,1,0,1,2,1,0,0
AI_0_0,55,265,1,0,1,2,1,0,0
AI_baseline0_1,56,234,1,0,1,2,1,0,0
AI_0_0,57,272,1,0,1,2,1,0,0
AI_baseline0_1,58,245,1,0,1,2,1,0,0
AI_0_0,59,281,1,0,1,2,1,0,0
AI_baseline0_1,60,321,1,1,1,2,1,0,1
AI_0_0,61,287,1,0,1,2,1,0,0
AI_baseline0_1,62,247,1,0,1,2,1,0,0
AI_0_0,63,292,1,0,1,2,1,0,0
AI_baseline0_1,64,254,1,0,1,2,1,0,0
AI_0_0,65,297,1,0,1,2,1,0,0
AI_baseline0_1,66,257,1,0,1,2,1,0,0
AI_0_0,67,303,1,0,1,2,1,0,0
AI_baseline0_1,68,266,1,0,1,2,1,0,0
AI_0_0,69,317,1,0,1,2,1,0,0
AI_baseline0_1,70,341,1,1,1,2,1,0,1
AI_0_0,71,393,1,1,1,2,1,0,1
AI_baseline0_1,72,345,1,1,1,2,1,0,1
AI_0_0,73,311,1,0,1,2,1,0,0
AI_baseline0_1,74,264,1,0,1,2,1,0,0
AI_0_0,75,325,1,0,1,2,1,0,0
AI_baseline0_1,76,279,1,0,1,2,1,0,0
AI_0_0,77,343,1,0,1,2,1,0,0
AI_baseline0_1,78,275,1,0,1,2,1,0,0
AI_0_0,79,336,1,0,1,2,1,0,0
AI_baseline0_1,80,284,1,0,1,2,1,0,0
AI_0_0,81,345,1,0,1,2,1,0,0
AI_baseline0_1,82,286,1,0,1,2,1,0,0
AI_0_0,83,366,1,0,1,2,1,0,0
AI_baseline0_1,84,549,1,3,1,2,1,0,1
AI_0_0,85,857,1,5,1,2,1,0,1
AI_baseline0_1,86,307,1,0,1,2,1,0,0
AI_0_0,87,375,1,0,1,2,1,0,0
AI_baseline0_1,88,594,1,3,1,2,1,0,1
AI_0_0,89,405,1,0,1,2,1,0,0
AI_baseline0_1,90,306,1,0,1,2,1,0,0
AI_0_0,91,405,1,0,1,2,1,0,0
AI_baseline0_1,92,329,1,0,1,2,1,0,0
AI_0_0,93,417,1,0,1,2,1,0,0
AI_baseline0_1,94,336,1,0,1,2,1,0,0
AI_0_0,95,527,1,1,1,2,1,0,1
AI_baseline0_1,96,342,1,0,1,2,1,0,0
AI_0_0,97,424,1,0,1,2,1,0,0
AI_baseline0_1,98,343,1,0,1,2,1,0,0
AI_0_0,99,456,1,0,1,2,1,0,0
AI_baseline0_1,100,357,1,0,1,2,1,0,0
AI_0_0,101,447,1,0,1,2,1,0,0
AI_baseline0_1,102,573,1,2,1,2,1,0,1
AI_0_0,103,575,1,1,1,2,1,0,1
AI_baseline0_1,104,358,1,0,1,2,1,0,0
AI_0_0,105,492,1,0,1,2,1,0,0
AI_baseline0_1,106,375,1,0,1,2,1,0,0
AI_0_0,107,480,1,0,1,2,1,0,0
AI_0_0,1,122,0,0,0,1,0,0,0
AI_baseline0_1,2,95,0,0,1,2,0,0,0
AI_0_0,3,107,0,0,1,3,0,0,0
AI_baseline0_1,4,7,0,0,1,3,0,0,0
AI_0_0,5,6,0,0,1,3,0,0,0
AI_baseline0_1,6,6,0,0,1,3,0,0,0
AI_0_0,7,6,0,0,1,3,0,0,0
AI_baseline0_1,8,6,0,0,1,3,0,0,0
AI_0_0,9,120,1,3,1,3,1,0,1
AI_baseline0_1,10,129,1,6,1,3,1,0,1
AI_0_0,11,150,1,0,1,3,1,0,0
AI_baseline0_1,12,134,1,0,1,3,1,0,0
AI_0_0,13,197,1,1,1,3,1,0,1
AI_baseline0_1,14,191,1,4,1,3,1,0,1
AI_0_0,15,221,1,1,1,3,1,0,1
AI_baseline0_1,16,149,1,0,1,3,1,0,0
AI_0_0,17,168,1,0,1,3,1,0,0
AI_baseline0_1,18,154,1,2,1,3,1,0,1
AI_0_0,19,236,1,1,1,3,1,0,1
AI_baseline0_1,20,158,1,0,1,3,1,0,0
AI_0_0,21,181,1,0,1,3,1,0,0
AI_baseline0_1,22,169,1,2,1,3,1,0,1
AI_0_0,23,201,1,0,1,3,1,0,0
AI_baseline0_1,24,164,1,0,1,3,1,0,0
AI_0_0,25,209,1,3,1,3,1,0,1
AI_baseline0_1,26,243,1,1,1,3,1,0,1
AI_0_0,27,261,1,1,1,3,1,0,1
AI_baseline0_1,28,177,1,0,1,3,1,0,0
AI_0_0,29,197,1,0,1,3,1,0,0
AI_baseline0_1,30,185,1,0,1,3,1,0,0
AI_0_0,31,201,1,0,1,3,1,0,0
AI_baseline0_1,32,189,1,0,1,3,1,0,0
AI_0_0,33,204,1,0,1,3,1,0,0
AI_baseline0_1,34,193,1,0,1,3,1,0,0
AI_0_0,35,209,1,0,1,3,1,0,0
AI_baseline0_1,36,193,1,0,1,3,1,0,0
AI_0_0,37,275,1,1,1,3,1,0,1
AI_baseline0_1,38,269,1,1,1,3,1,0,1
AI_0_0,39,215,1,0,1,3,1,0,0
AI_baseline0_1,40,240,1,0,1,3,1,0,0
AI_0_0,41,230,1,0,1,3,1,0,0
AI_baseline0_1,42,283,1,1,1,3,1,0,1
AI_0_0,43,232,1,0,1,3,1,0,0
AI_baseline0_1,44,205,1,0,1,3,1,0,0
AI_0_0,45,234,1,0,1,3,1,0,0
AI_baseline0_1,46,208,1,0,1,3,1,0,0
AI_0_0,47,254,1,0,1,3,1,0,0
AI_baseline0_1,48,287,1,1,1,3,1,0,1
AI_0_0,49,410,1,2,1,3,1,0,1
AI_baseline0_1,50,222,1,0,1,3,1,0,0
AI_0_0,51,252,1,0,1,3,1,0,0
AI_baseline0_1,52,252,1,0,1,3,1,0,0
AI_0_0,53,254,1,0,1,3,1,0,0
AI_baseline0_1,54,232,1,0,1,3,1,0,0
AI_0_0,55,257,1,0,1,3,1,0,0
AI_baseline0_1,56,233,1,0,1,3,1,0,0
AI_0_0,57,346,1,1,1,3,1,0,1
AI_baseline0_1,58,323,1,1,1,3,1,0,1
AI_0_0,59,263,1,0,1,3,1,0,0
